start_date,account_type,activity_master_key,video_plays,rank_video_plays,title
2019-10-14T00:00:00Z,Teacher,164-Video,92314.10600099768,13,JYYJfCvrqhUokRHYYINP
2019-10-14T00:00:00Z,Family,645-Video,88354.50800219814,18,hWpVlUmJQcrcxhMc
2019-10-14T00:00:00Z,Family,214-Video,87046.119098247,19,IKMzoGnzugGsBCNv
2019-10-14T00:00:00Z,Family,659-Video,86368.97045497404,20,fJNSpOAQsKeGldQpuMJtPhUpt
2019-10-14T00:00:00Z,Teacher,125-Video,84356.65301790298,14,KyeTVMJMKoecrK
2019-10-14T00:00:00Z,Teacher,429-Video,69979.67786863861,15,LkeIqyysipIoAofeqybs
2019-10-14T00:00:00Z,Teacher,294-Video,68629.20628064225,16,bGKobAG
2019-10-14T00:00:00Z,Teacher,574-Video,66758.43968990508,17,ZVheBWQaE
2019-10-14T00:00:00Z,Teacher,586-Video,64340.59820658014,18,gyrxYLBxVh
2019-10-14T00:00:00Z,Teacher,328-Video,60874.51532067448,19,tTJdC
2019-10-14T00:00:00Z,Teacher,318-Video,57412.25813331837,20,QKIpbhrJKDp
2019-10-21T00:00:00Z,Teacher,769-Video,299200.2321643608,1,wDgbeftKyoNQshaSjSmNMJn
2019-10-21T00:00:00Z,Family,765-Video,265495.8279426953,1,JZZrfrZwKkQiNnByldvGxxFYhUdCyPMYTsdttdTZDYhwrkYpOHYDUEzr
2019-10-21T00:00:00Z,Teacher,765-Video,244760.5418040543,2,JZZrfrZwKkQiNnByldvGxxFYhUdCyPMYTsdttdTZDYhwrkYpOHYDUEzr
2019-10-21T00:00:00Z,Family,768-Video,238754.19508123762,2,GBWzlUDQWiqENwZgBOMBoiGksLeWnckRoWq
2019-10-21T00:00:00Z,Family,763-Video,233949.11770298425,3,AcGlZJR
2019-10-21T00:00:00Z,Family,769-Video,224461.38530006364,4,wDgbeftKyoNQshaSjSmNMJn
2019-10-21T00:00:00Z,Family,760-Video,220520.91579401193,5,YMoFMTAUJ
2019-10-21T00:00:00Z,Teacher,645-Video,188503.64463270447,3,hWpVlUmJQcrcxhMc
2019-10-21T00:00:00Z,Teacher,267-Video,169991.0893513606,4,xrOvuGdwPnbQsHusAq
2019-10-21T00:00:00Z,Family,762-Video,165564.75612951416,6,LDijftFsVdmLgEj
2019-10-21T00:00:00Z,Teacher,760-Video,160935.6608845408,5,YMoFMTAUJ
2019-10-21T00:00:00Z,Teacher,164-Video,147124.889120612,6,JYYJfCvrqhUokRHYYINP
2019-10-21T00:00:00Z,Family,241-Video,144045.20178821238,7,fsoWPbMAN
2019-10-21T00:00:00Z,Teacher,763-Video,139370.19816064424,7,AcGlZJR
2019-10-21T00:00:00Z,Family,599-Video,133750.2469913336,8,mkumxrLQGpEgYBNMB
2019-10-21T00:00:00Z,Teacher,768-Video,129239.74840139675,8,GBWzlUDQWiqENwZgBOMBoiGksLeWnckRoWq
2019-10-21T00:00:00Z,Family,767-Video,127782.15725401256,9,qncoUIkQuvAaMWhXluVlweh
2019-10-21T00:00:00Z,Family,402-Video,124197.4777130704,10,jeiNgMxwfiFUrPjxI
2019-10-21T00:00:00Z,Family,548-Video,117785.60694399985,11,EDFwuGtZZqpYjB
2019-10-21T00:00:00Z,Teacher,767-Video,106530.40181118032,9,qncoUIkQuvAaMWhXluVlweh
2019-10-21T00:00:00Z,Teacher,332-Video,105688.74813027607,10,uqWlPcBqwCqTDfEzPMovrU
2019-10-21T00:00:00Z,Teacher,241-Video,105191.40731883266,11,fsoWPbMAN
2019-10-21T00:00:00Z,Family,755-Video,103469.84297152852,12,vSDZxluUG
2019-10-21T00:00:00Z,Family,757-Video,102444.55576024516,13,eORwcEiWnrRKD
2019-10-21T00:00:00Z,Family,380-Video,101713.84733727829,14,SvAyk
2019-10-21T00:00:00Z,Family,214-Video,99908.11762188374,15,IKMzoGnzugGsBCNv
2019-10-21T00:00:00Z,Teacher,288-Video,98993.77566853774,12,bRjuMAbixjXuyYkJFHusZn
2019-10-21T00:00:00Z,Family,549-Video,97432.89066031533,16,LtnanZOIsBRfaAiPF
2019-10-21T00:00:00Z,Family,379-Video,97038.84370971017,17,TuSjdxEYgRZeWSkx
2019-10-21T00:00:00Z,Teacher,125-Video,95477.95870148775,13,KyeTVMJMKoecrK
2019-10-21T00:00:00Z,Family,750-Video,93232.27365289321,18,dOJJOGCNAdZvI
2019-10-21T00:00:00Z,Family,645-Video,91812.9394910047,19,hWpVlUmJQcrcxhMc
2019-10-21T00:00:00Z,Family,770-Video,86001.70339421582,20,rlQeTqOVczlpCNfaNtXUyyvmpEuGLrlUlXAlAt
2019-10-21T00:00:00Z,Teacher,429-Video,77455.09283448815,14,LkeIqyysipIoAofeqybs
2019-10-21T00:00:00Z,Teacher,294-Video,76123.7497392396,15,bGKobAG
2019-10-21T00:00:00Z,Teacher,586-Video,70943.75390312892,16,gyrxYLBxVh
2019-10-21T00:00:00Z,Teacher,179-Video,68231.33363148752,17,REFHdSmgNfwoEX
2019-10-21T00:00:00Z,Teacher,328-Video,66157.80501762341,18,tTJdC
2019-10-21T00:00:00Z,Teacher,762-Video,63977.15684437149,19,LDijftFsVdmLgEj
2019-10-21T00:00:00Z,Teacher,757-Video,63560.15570246894,20,eORwcEiWnrRKD
2019-10-28T00:00:00Z,Teacher,164-Video,663123.6323902583,1,JYYJfCvrqhUokRHYYINP
2019-10-28T00:00:00Z,Family,765-Video,261708.38637862616,1,JZZrfrZwKkQiNnByldvGxxFYhUdCyPMYTsdttdTZDYhwrkYpOHYDUEzr
2019-10-28T00:00:00Z,Family,763-Video,206606.85016924492,2,AcGlZJR
2019-10-28T00:00:00Z,Family,769-Video,189567.18882948346,3,wDgbeftKyoNQshaSjSmNMJn
2019-10-28T00:00:00Z,Teacher,765-Video,186449.2445115882,2,JZZrfrZwKkQiNnByldvGxxFYhUdCyPMYTsdttdTZDYhwrkYpOHYDUEzr
2019-10-28T00:00:00Z,Family,771-Video,184153.82538184934,4,qAPRWnahOxwDz
2019-10-28T00:00:00Z,Teacher,769-Video,180515.58606121322,3,wDgbeftKyoNQshaSjSmNMJn
2019-10-28T00:00:00Z,Family,760-Video,176223.1522886016,5,YMoFMTAUJ
2019-10-28T00:00:00Z,Family,770-Video,175840.58243364512,6,rlQeTqOVczlpCNfaNtXUyyvmpEuGLrlUlXAlAt
2019-10-28T00:00:00Z,Family,768-Video,175228.47066571473,7,GBWzlUDQWiqENwZgBOMBoiGksLeWnckRoWq
2019-10-28T00:00:00Z,Teacher,771-Video,165457.63657012634,4,qAPRWnahOxwDz
2019-10-28T00:00:00Z,Family,164-Video,143081.12575372207,8,JYYJfCvrqhUokRHYYINP
2019-10-28T00:00:00Z,Family,241-Video,138214.83719867567,9,fsoWPbMAN
2019-10-28T00:00:00Z,Family,599-Video,130946.00995450263,10,mkumxrLQGpEgYBNMB
2019-10-28T00:00:00Z,Teacher,365-Video,123941.15591024955,5,vdRVYrxYxMUovlRivg
2019-10-28T00:00:00Z,Family,762-Video,123627.44862918525,11,LDijftFsVdmLgEj
2019-10-28T00:00:00Z,Family,402-Video,122311.40832813496,12,jeiNgMxwfiFUrPjxI
2019-10-28T00:00:00Z,Family,548-Video,114074.67935092204,13,EDFwuGtZZqpYjB
2019-10-28T00:00:00Z,Teacher,284-Video,110329.32047089814,6,aeDRIJUeFjqFdzBam
2019-10-28T00:00:00Z,Teacher,768-Video,106159.30905187255,7,GBWzlUDQWiqENwZgBOMBoiGksLeWnckRoWq
2019-10-28T00:00:00Z,Teacher,241-Video,105857.07886645694,8,fsoWPbMAN
2019-10-28T00:00:00Z,Family,380-Video,98370.18680495869,14,SvAyk
2019-10-28T00:00:00Z,Family,755-Video,94777.8558669174,15,vSDZxluUG
2019-10-28T00:00:00Z,Teacher,125-Video,94096.88152509485,9,KyeTVMJMKoecrK
2019-10-28T00:00:00Z,Family,379-Video,93029.51162976629,16,TuSjdxEYgRZeWSkx
2019-10-28T00:00:00Z,Teacher,763-Video,91483.92941574212,10,AcGlZJR
2019-10-28T00:00:00Z,Teacher,276-Video,90814.43216956829,11,XoIOFbCuU
2019-10-28T00:00:00Z,Teacher,767-Video,90558.11036674745,12,qncoUIkQuvAaMWhXluVlweh
2019-10-28T00:00:00Z,Family,767-Video,90378.30253491791,17,qncoUIkQuvAaMWhXluVlweh
2019-10-28T00:00:00Z,Teacher,288-Video,89896.26451767275,13,bRjuMAbixjXuyYkJFHusZn
2019-10-28T00:00:00Z,Family,549-Video,89781.49356118581,18,LtnanZOIsBRfaAiPF
2019-10-28T00:00:00Z,Teacher,645-Video,89173.20749180502,14,hWpVlUmJQcrcxhMc
2019-10-28T00:00:00Z,Family,214-Video,86843.35707512006,19,IKMzoGnzugGsBCNv
2019-10-28T00:00:00Z,Family,750-Video,86300.10788108187,20,dOJJOGCNAdZvI
2019-10-28T00:00:00Z,Teacher,760-Video,83775.14683836912,15,YMoFMTAUJ
2019-10-28T00:00:00Z,Teacher,279-Video,79390.89630056793,16,JtJFSYCkeWVv
2019-10-28T00:00:00Z,Teacher,267-Video,77780.27721120116,17,xrOvuGdwPnbQsHusAq
2019-10-28T00:00:00Z,Teacher,429-Video,75997.50168710398,18,LkeIqyysipIoAofeqybs
2019-10-28T00:00:00Z,Teacher,294-Video,74417.48818613373,19,bGKobAG
2019-10-28T00:00:00Z,Teacher,586-Video,71012.61647702109,20,gyrxYLBxVh
2019-11-04T00:00:00Z,Teacher,772-Video,380148.18777460157,1,amuyRKMjQgECWiFgPeNKrljKQ
2019-11-04T00:00:00Z,Family,765-Video,289100.3879935099,1,JZZrfrZwKkQiNnByldvGxxFYhUdCyPMYTsdttdTZDYhwrkYpOHYDUEzr
2019-11-04T00:00:00Z,Teacher,275-Video,280982.2556713334,2,uxRBUEGkGeQzm
2019-11-04T00:00:00Z,Family,769-Video,250131.8225676432,2,wDgbeftKyoNQshaSjSmNMJn
2019-11-04T00:00:00Z,Family,772-Video,229476.87609854306,3,amuyRKMjQgECWiFgPeNKrljKQ
2019-11-04T00:00:00Z,Family,763-Video,216584.27198650982,4,AcGlZJR
2019-11-04T00:00:00Z,Teacher,765-Video,189593.9687193304,3,JZZrfrZwKkQiNnByldvGxxFYhUdCyPMYTsdttdTZDYhwrkYpOHYDUEzr
2019-11-04T00:00:00Z,Family,760-Video,186043.7204653343,5,YMoFMTAUJ
2019-11-04T00:00:00Z,Teacher,303-Video,174941.54327449738,4,CfOczzRzi
2019-11-04T00:00:00Z,Family,241-Video,165465.28796722548,6,fsoWPbMAN
2019-11-04T00:00:00Z,Teacher,769-Video,162538.62857680843,5,wDgbeftKyoNQshaSjSmNMJn
2019-11-04T00:00:00Z,Family,771-Video,153904.02695044078,7,qAPRWnahOxwDz
2019-11-04T00:00:00Z,Family,768-Video,152324.0134494705,8,GBWzlUDQWiqENwZgBOMBoiGksLeWnckRoWq
2019-11-04T00:00:00Z,Teacher,760-Video,151528.26815116106,6,YMoFMTAUJ
2019-11-04T00:00:00Z,Family,599-Video,147427.11930602763,9,mkumxrLQGpEgYBNMB
2019-11-04T00:00:00Z,Family,402-Video,133252.90617989018,10,jeiNgMxwfiFUrPjxI
2019-11-04T00:00:00Z,Teacher,771-Video,132633.1430148607,7,qAPRWnahOxwDz
2019-11-04T00:00:00Z,Family,548-Video,127326.89912661437,11,EDFwuGtZZqpYjB
2019-11-04T00:00:00Z,Family,164-Video,121305.24960959944,12,JYYJfCvrqhUokRHYYINP
2019-11-04T00:00:00Z,Family,770-Video,118738.20588284147,13,rlQeTqOVczlpCNfaNtXUyyvmpEuGLrlUlXAlAt
2019-11-04T00:00:00Z,Family,762-Video,118080.18573231636,14,LDijftFsVdmLgEj
2019-11-04T00:00:00Z,Family,380-Video,106744.64092995596,15,SvAyk
2019-11-04T00:00:00Z,Teacher,323-Video,103263.25524985202,8,axnibtPzPG
2019-11-04T00:00:00Z,Family,379-Video,102911.29098329207,16,TuSjdxEYgRZeWSkx
2019-11-04T00:00:00Z,Family,755-Video,101227.98362148358,17,vSDZxluUG
2019-11-04T00:00:00Z,Teacher,241-Video,100466.66961012018,9,fsoWPbMAN
2019-11-04T00:00:00Z,Family,549-Video,99766.56677554983,18,LtnanZOIsBRfaAiPF
2019-11-04T00:00:00Z,Family,767-Video,98504.08625419346,19,qncoUIkQuvAaMWhXluVlweh
2019-11-04T00:00:00Z,Family,214-Video,96357.86936788763,20,IKMzoGnzugGsBCNv
2019-11-04T00:00:00Z,Teacher,288-Video,94452.67149020439,10,bRjuMAbixjXuyYkJFHusZn
2019-11-04T00:00:00Z,Teacher,125-Video,89620.81422210409,11,KyeTVMJMKoecrK
2019-11-04T00:00:00Z,Teacher,767-Video,85385.7659277359,12,qncoUIkQuvAaMWhXluVlweh
2019-11-04T00:00:00Z,Teacher,645-Video,76491.01679999783,13,hWpVlUmJQcrcxhMc
2019-11-04T00:00:00Z,Teacher,294-Video,73021.1082155426,14,bGKobAG
2019-11-04T00:00:00Z,Teacher,429-Video,70480.84437863159,15,LkeIqyysipIoAofeqybs
2019-11-04T00:00:00Z,Teacher,267-Video,69195.40966597783,16,xrOvuGdwPnbQsHusAq
2019-11-04T00:00:00Z,Teacher,755-Video,65319.97703526873,17,vSDZxluUG
2019-11-04T00:00:00Z,Teacher,659-Video,62986.30092003422,18,fJNSpOAQsKeGldQpuMJtPhUpt
2019-11-04T00:00:00Z,Teacher,356-Video,62760.58470560991,19,bOrJDWcd
2019-11-04T00:00:00Z,Teacher,283-Video,62278.546688364746,20,dofnF
2019-11-11T00:00:00Z,Teacher,773-Video,390133.26098896563,1,WtGPlCbCDmMhbVKQULuCveQ
2019-11-11T00:00:00Z,Family,773-Video,384237.85952408635,1,WtGPlCbCDmMhbVKQULuCveQ
2019-11-11T00:00:00Z,Family,772-Video,234500.01829412158,2,amuyRKMjQgECWiFgPeNKrljKQ
2019-11-11T00:00:00Z,Family,763-Video,228589.31403504402,3,AcGlZJR
2019-11-11T00:00:00Z,Teacher,361-Video,190229.03467855818,2,TplgsWPGUKtRSEH
2019-11-11T00:00:00Z,Teacher,763-Video,183411.63986323378,3,AcGlZJR
2019-11-11T00:00:00Z,Family,768-Video,175852.0595292938,4,GBWzlUDQWiqENwZgBOMBoiGksLeWnckRoWq
2019-11-11T00:00:00Z,Teacher,760-Video,174207.00915298096,4,YMoFMTAUJ
2019-11-11T00:00:00Z,Teacher,772-Video,172297.98557674815,5,amuyRKMjQgECWiFgPeNKrljKQ
2019-11-11T00:00:00Z,Family,760-Video,171800.64476530472,5,YMoFMTAUJ
2019-11-11T00:00:00Z,Family,241-Video,146707.88797870945,6,fsoWPbMAN
2019-11-11T00:00:00Z,Family,599-Video,138302.82826531565,7,mkumxrLQGpEgYBNMB
2019-11-11T00:00:00Z,Family,164-Video,137721.32208578184,8,JYYJfCvrqhUokRHYYINP
2019-11-11T00:00:00Z,Family,771-Video,136734.29185999412,9,qAPRWnahOxwDz
2019-11-11T00:00:00Z,Family,548-Video,133803.80677102754,10,EDFwuGtZZqpYjB
2019-11-11T00:00:00Z,Family,402-Video,124254.86319131387,11,jeiNgMxwfiFUrPjxI
2019-11-11T00:00:00Z,Teacher,135-Video,118317.37904238935,6,CPvkThcrUbzCHNLwcBUtKL
2019-11-11T00:00:00Z,Teacher,241-Video,113122.08041208042,7,fsoWPbMAN
2019-11-11T00:00:00Z,Family,332-Video,112050.88481820229,12,uqWlPcBqwCqTDfEzPMovrU
2019-11-11T00:00:00Z,Teacher,376-Video,109663.64892327388,8,ngSsDhYvr
2019-11-11T00:00:00Z,Family,380-Video,107536.56052971586,13,SvAyk
2019-11-11T00:00:00Z,Family,767-Video,102586.10660657907,14,qncoUIkQuvAaMWhXluVlweh
2019-11-11T00:00:00Z,Family,762-Video,100237.1276971463,15,LDijftFsVdmLgEj
2019-11-11T00:00:00Z,Teacher,288-Video,99100.89522792558,9,bRjuMAbixjXuyYkJFHusZn
2019-11-11T00:00:00Z,Teacher,767-Video,97620.349889244,10,qncoUIkQuvAaMWhXluVlweh
2019-11-11T00:00:00Z,Family,379-Video,97214.82584299013,16,TuSjdxEYgRZeWSkx
2019-11-11T00:00:00Z,Teacher,125-Video,97015.88951841278,11,KyeTVMJMKoecrK
2019-11-11T00:00:00Z,Family,755-Video,96178.06153605809,17,vSDZxluUG
2019-11-11T00:00:00Z,Teacher,771-Video,95466.48160583904,12,qAPRWnahOxwDz
2019-11-11T00:00:00Z,Family,549-Video,94601.8737336374,18,LtnanZOIsBRfaAiPF
2019-11-11T00:00:00Z,Family,214-Video,90546.63327109876,19,IKMzoGnzugGsBCNv
2019-11-11T00:00:00Z,Family,387-Video,88488.40745143291,20,triqIohaViUazuUbuktd
2019-11-11T00:00:00Z,Teacher,632-Video,84769.82846125597,13,ASsFUBsKuRmWAlNdEwIbyGauuXatUc
2019-11-11T00:00:00Z,Teacher,645-Video,78958.5923644671,14,hWpVlUmJQcrcxhMc
2019-11-11T00:00:00Z,Teacher,429-Video,76257.64918847437,15,LkeIqyysipIoAofeqybs
2019-11-11T00:00:00Z,Teacher,267-Video,75595.80333939967,16,xrOvuGdwPnbQsHusAq
2019-11-11T00:00:00Z,Teacher,294-Video,72363.08806501745,17,bGKobAG
2019-11-11T00:00:00Z,Teacher,356-Video,68395.83866911879,18,bOrJDWcd
2019-11-11T00:00:00Z,Teacher,275-Video,68139.51686629796,19,uxRBUEGkGeQzm
2019-11-11T00:00:00Z,Teacher,586-Video,66425.60391609294,20,gyrxYLBxVh
2019-11-18T00:00:00Z,Teacher,774-Video,344924.9812287588,1,GLRWUzPSVBKDNts
2019-11-18T00:00:00Z,Family,773-Video,315585.6990521467,1,WtGPlCbCDmMhbVKQULuCveQ
2019-11-18T00:00:00Z,Family,774-Video,270779.1176396442,2,GLRWUzPSVBKDNts
2019-11-18T00:00:00Z,Teacher,60-Video,252098.2316221195,2,yoMYSXIrvkjDd
2019-11-18T00:00:00Z,Family,303-Video,227518.1184411659,3,CfOczzRzi
2019-11-18T00:00:00Z,Family,760-Video,226856.2725920912,4,YMoFMTAUJ
2019-11-18T00:00:00Z,Family,288-Video,207077.41109084137,5,bRjuMAbixjXuyYkJFHusZn
2019-11-18T00:00:00Z,Teacher,773-Video,204736.08357850774,3,WtGPlCbCDmMhbVKQULuCveQ
2019-11-18T00:00:00Z,Teacher,380-Video,180496.4575684654,4,SvAyk
2019-11-18T00:00:00Z,Teacher,260-Video,149691.93284736996,5,xvdDRHbbNNsW
2019-11-18T00:00:00Z,Family,125-Video,141941.06758595177,6,KyeTVMJMKoecrK
2019-11-18T00:00:00Z,Teacher,135-Video,141160.62508184055,6,CPvkThcrUbzCHNLwcBUtKL
2019-11-18T00:00:00Z,Family,380-Video,135246.09512421343,7,SvAyk
2019-11-18T00:00:00Z,Family,137-Video,134404.4414433092,8,QdpTCSOpESDruC
2019-11-18T00:00:00Z,Teacher,772-Video,133551.31066675624,7,amuyRKMjQgECWiFgPeNKrljKQ
2019-11-18T00:00:00Z,Teacher,318-Video,124430.84532459386,8,QKIpbhrJKDp
2019-11-18T00:00:00Z,Family,241-Video,122387.92229912625,9,fsoWPbMAN
2019-11-18T00:00:00Z,Family,599-Video,117261.48624270948,10,mkumxrLQGpEgYBNMB
2019-11-18T00:00:00Z,Family,762-Video,114633.2313391585,11,LDijftFsVdmLgEj
2019-11-18T00:00:00Z,Family,548-Video,113389.87931054995,12,EDFwuGtZZqpYjB
2019-11-18T00:00:00Z,Family,772-Video,112226.86695148227,13,amuyRKMjQgECWiFgPeNKrljKQ
2019-11-18T00:00:00Z,Family,586-Video,111121.24007065804,14,gyrxYLBxVh
2019-11-18T00:00:00Z,Teacher,191-Video,110294.88918395207,9,EWkuflvqccYCCzvmUHzWhlN
2019-11-18T00:00:00Z,Family,402-Video,105684.92243172653,15,jeiNgMxwfiFUrPjxI
2019-11-18T00:00:00Z,Teacher,241-Video,103091.0988151216,10,fsoWPbMAN
2019-11-18T00:00:00Z,Teacher,257-Video,98703.02257877083,11,HWGjCGjHPBFqwY
2019-11-18T00:00:00Z,Family,771-Video,95301.97656820776,16,qAPRWnahOxwDz
2019-11-18T00:00:00Z,Teacher,755-Video,94165.74409898702,12,vSDZxluUG
2019-11-18T00:00:00Z,Teacher,288-Video,92581.9048994672,13,bRjuMAbixjXuyYkJFHusZn
2019-11-18T00:00:00Z,Teacher,125-Video,89146.42760195806,14,KyeTVMJMKoecrK
2019-11-18T00:00:00Z,Family,755-Video,86877.78836206616,17,vSDZxluUG
2019-11-18T00:00:00Z,Family,379-Video,86407.2274404697,18,TuSjdxEYgRZeWSkx
2019-11-18T00:00:00Z,Teacher,771-Video,86001.70339421582,15,qAPRWnahOxwDz
2019-11-18T00:00:00Z,Family,768-Video,85974.92350436887,19,GBWzlUDQWiqENwZgBOMBoiGksLeWnckRoWq
2019-11-18T00:00:00Z,Family,763-Video,85301.60055964548,20,AcGlZJR
2019-11-18T00:00:00Z,Teacher,573-Video,82455.2808387693,16,PStGIuGHzbhWzsKCoeB
2019-11-18T00:00:00Z,Teacher,294-Video,74964.56307872149,17,bGKobAG
2019-11-18T00:00:00Z,Teacher,760-Video,74899.52620337889,18,YMoFMTAUJ
2019-11-18T00:00:00Z,Teacher,267-Video,73174.13615752518,19,xrOvuGdwPnbQsHusAq
2019-11-18T00:00:00Z,Teacher,429-Video,70239.82537000901,20,LkeIqyysipIoAofeqybs
2019-11-25T00:00:00Z,Family,60-Video,205619.81994345717,1,yoMYSXIrvkjDd
2019-11-25T00:00:00Z,Teacher,60-Video,201094.01855932208,1,yoMYSXIrvkjDd
2019-11-25T00:00:00Z,Family,429-Video,197425.1736502895,2,LkeIqyysipIoAofeqybs
2019-11-25T00:00:00Z,Family,775-Video,188013.95521836018,3,BUNzALHCXHbhXK
2019-11-25T00:00:00Z,Family,774-Video,182260.10459981477,4,GLRWUzPSVBKDNts
2019-11-25T00:00:00Z,Family,773-Video,166069.7483380567,5,WtGPlCbCDmMhbVKQULuCveQ
2019-11-25T00:00:00Z,Family,241-Video,163510.35600839788,6,fsoWPbMAN
2019-11-25T00:00:00Z,Family,599-Video,127384.28460485784,7,mkumxrLQGpEgYBNMB
2019-11-25T00:00:00Z,Family,776-Video,119679.32772603442,8,iwDJjrbMpODKWnnOvlkdFselWTVDHWvIUjpMfDSGw
2019-11-25T00:00:00Z,Family,760-Video,116484.86943714783,9,YMoFMTAUJ
2019-11-25T00:00:00Z,Family,380-Video,116083.17108944354,10,SvAyk
2019-11-25T00:00:00Z,Family,548-Video,106350.59397935079,11,EDFwuGtZZqpYjB
2019-11-25T00:00:00Z,Family,379-Video,106239.64872141341,12,TuSjdxEYgRZeWSkx
2019-11-25T00:00:00Z,Family,755-Video,103278.55804405028,13,vSDZxluUG
2019-11-25T00:00:00Z,Family,402-Video,100734.4685085897,14,jeiNgMxwfiFUrPjxI
2019-11-25T00:00:00Z,Family,769-Video,96736.61352429453,15,wDgbeftKyoNQshaSjSmNMJn
2019-11-25T00:00:00Z,Family,125-Video,89039.30804257025,16,KyeTVMJMKoecrK
2019-11-25T00:00:00Z,Family,752-Video,85045.27875682463,17,oMFvbspxYsekqekzPm
2019-11-25T00:00:00Z,Family,772-Video,81889.0774534337,18,amuyRKMjQgECWiFgPeNKrljKQ
2019-11-25T00:00:00Z,Family,214-Video,81127.76344207033,19,IKMzoGnzugGsBCNv
2019-11-25T00:00:00Z,Family,294-Video,79494.19016140616,20,bGKobAG
2019-11-25T00:00:00Z,Teacher,775-Video,76536.9251825926,2,BUNzALHCXHbhXK
2019-11-25T00:00:00Z,Teacher,774-Video,75668.49161184141,3,GLRWUzPSVBKDNts
2019-11-25T00:00:00Z,Teacher,773-Video,68629.20628064225,4,WtGPlCbCDmMhbVKQULuCveQ
2019-11-25T00:00:00Z,Teacher,393-Video,60239.44936144672,5,LaXhWSJXzBs
2019-11-25T00:00:00Z,Teacher,318-Video,45449.29876882936,6,QKIpbhrJKDp
2019-11-25T00:00:00Z,Teacher,288-Video,38440.61902602672,7,bRjuMAbixjXuyYkJFHusZn
2019-11-25T00:00:00Z,Teacher,241-Video,36810.87144391213,8,fsoWPbMAN
2019-11-25T00:00:00Z,Teacher,769-Video,36416.82449330696,9,wDgbeftKyoNQshaSjSmNMJn
2019-11-25T00:00:00Z,Teacher,772-Video,32074.656639550954,10,amuyRKMjQgECWiFgPeNKrljKQ
2019-11-25T00:00:00Z,Teacher,125-Video,30376.046483544204,11,KyeTVMJMKoecrK
2019-11-25T00:00:00Z,Teacher,267-Video,29075.308976692184,12,xrOvuGdwPnbQsHusAq
2019-11-25T00:00:00Z,Teacher,757-Video,28730.996107231356,13,eORwcEiWnrRKD
2019-11-25T00:00:00Z,Teacher,191-Video,28597.09665799659,14,EWkuflvqccYCCzvmUHzWhlN
2019-11-25T00:00:00Z,Teacher,294-Video,26806.66973680028,15,bGKobAG
2019-11-25T00:00:00Z,Teacher,760-Video,26221.33785871687,16,YMoFMTAUJ
2019-11-25T00:00:00Z,Teacher,429-Video,25731.648444372582,17,LkeIqyysipIoAofeqybs
2019-11-25T00:00:00Z,Teacher,276-Video,24687.232740341402,18,XoIOFbCuU
2019-11-25T00:00:00Z,Teacher,632-Video,24300.83718683536,19,ASsFUBsKuRmWAlNdEwIbyGauuXatUc
2019-11-25T00:00:00Z,Teacher,299-Video,24262.58020133971,20,NHJNGMsaBXRrXdxKEi
2019-12-02T00:00:00Z,Teacher,777-Video,251864.86401059604,1,EoSEOciK
2019-12-02T00:00:00Z,Teacher,774-Video,246378.81229052017,2,GLRWUzPSVBKDNts
2019-12-02T00:00:00Z,Family,318-Video,192830.50969226222,1,QKIpbhrJKDp
2019-12-02T00:00:00Z,Teacher,769-Video,177210.18251438928,3,wDgbeftKyoNQshaSjSmNMJn
2019-12-02T00:00:00Z,Teacher,330-Video,172332.4168636942,4,IaUQzwCZgBTLKHUSoJFYFQWFR
2019-12-02T00:00:00Z,Family,267-Video,167691.84452307216,2,xrOvuGdwPnbQsHusAq
2019-12-02T00:00:00Z,Family,762-Video,158387.74565053065,3,LDijftFsVdmLgEj
2019-12-02T00:00:00Z,Teacher,260-Video,147901.50592617368,5,xvdDRHbbNNsW
2019-12-02T00:00:00Z,Family,380-Video,144829.46999087316,4,SvAyk
2019-12-02T00:00:00Z,Teacher,773-Video,140426.0909603241,6,WtGPlCbCDmMhbVKQULuCveQ
2019-12-02T00:00:00Z,Family,777-Video,126110.32698785278,5,EoSEOciK
2019-12-02T00:00:00Z,Family,599-Video,117586.67061942248,6,mkumxrLQGpEgYBNMB
2019-12-02T00:00:00Z,Family,773-Video,110910.82665043198,7,WtGPlCbCDmMhbVKQULuCveQ
2019-12-02T00:00:00Z,Teacher,632-Video,102815.64851955295,7,ASsFUBsKuRmWAlNdEwIbyGauuXatUc
2019-12-02T00:00:00Z,Family,769-Video,101836.26969086437,8,wDgbeftKyoNQshaSjSmNMJn
2019-12-02T00:00:00Z,Family,774-Video,100160.61372615499,9,GLRWUzPSVBKDNts
2019-12-02T00:00:00Z,Teacher,599-Video,99322.78574380031,8,mkumxrLQGpEgYBNMB
2019-12-02T00:00:00Z,Family,775-Video,98921.08739609602,10,BUNzALHCXHbhXK
2019-12-02T00:00:00Z,Teacher,241-Video,97375.50518207185,9,fsoWPbMAN
2019-12-02T00:00:00Z,Family,241-Video,97287.51411543187,11,fsoWPbMAN
2019-12-02T00:00:00Z,Family,548-Video,89222.94157294936,12,EDFwuGtZZqpYjB
2019-12-02T00:00:00Z,Teacher,288-Video,88423.37057609031,10,bRjuMAbixjXuyYkJFHusZn
2019-12-02T00:00:00Z,Family,379-Video,88297.12252395468,13,TuSjdxEYgRZeWSkx
2019-12-02T00:00:00Z,Teacher,125-Video,84926.68210178813,11,KyeTVMJMKoecrK
